time,price,qty,side
2026-02-22 07:02:24.997970343,1976.45,0.012,buy
2026-02-22 07:02:24.997970343,1976.46,1.87402415,buy
2026-02-22 07:02:24.997970343,1976.47,2.23876813,buy
2026-02-22 07:02:32.447345018,1976.37,0.05201487,buy
2026-02-22 07:02:57.032215357,1976.33,0.00248034,buy
2026-02-22 07:02:58.941061020,1976.32,0.00492464,buy
2026-02-22 07:03:03.159023762,1976.2,0.0020929,buy
2026-02-22 07:03:23.902264357,1976.03,0.01265055,buy
2026-02-22 07:03:46.703381300,1975.53,0.04941379,sell
2026-02-22 07:03:53.035132170,1975.65,0.00049624,buy
2026-02-22 07:03:59.318654537,1975.51,0.00123614,sell
2026-02-22 07:04:06.521677017,1975.65,0.00506163,buy
2026-02-22 07:04:19.380096674,1975.92,0.05,sell
2026-02-22 07:04:30.682841539,1975.62,0.00075624,buy
2026-02-22 07:05:43.542852879,1975.72,0.02357819,buy
2026-02-22 07:05:47.797477484,1975.72,0.2304194,buy
2026-02-22 07:05:53.605974674,1975.71,0.05676418,sell
2026-02-22 07:05:53.606110096,1975.71,0.05676418,sell
2026-02-22 07:05:55.826079369,1975.71,0.04844309,sell
2026-02-22 07:05:55.826300144,1975.71,0.04844309,sell
2026-02-22 07:05:56.069041014,1975.71,0.58249302,sell
2026-02-22 07:05:56.069041014,1975.71,0.001,sell
2026-02-22 07:06:41.031255245,1975.21,0.19853933,buy
2026-02-22 07:06:53.229738235,1975.17,0.00106757,sell
2026-02-22 07:07:10.048098326,1975.18,0.02005081,buy
2026-02-22 07:07:54.075377226,1975.18,0.00253141,buy
2026-02-22 07:08:20.556188345,1975.18,0.00411551,buy
2026-02-22 07:09:06.317121029,1975.18,0.31120201,buy
2026-02-22 07:09:08.781217337,1975.17,0.001,sell
2026-02-22 07:09:37.852160454,1975.37,0.00948764,sell
2026-02-22 07:10:21.034613609,1975.38,0.00411,buy
2026-02-22 07:10:34.184139967,1975.38,0.03746838,buy
2026-02-22 07:10:46.101315975,1975.38,1.28757651,buy
2026-02-22 07:10:46.101891518,1975.38,0.08223526,buy
2026-02-22 07:10:46.102678537,1975.38,0.10964706,buy
2026-02-22 07:10:46.103551149,1975.38,1.47896279,buy
2026-02-22 07:10:46.103551149,1975.38,0.01012381,buy
2026-02-22 07:10:57.419626236,1976.45,0.00097731,sell
2026-02-22 07:10:58.511773586,1976.5,0.001,sell
2026-02-22 07:10:58.721827269,1976.5,0.01004026,sell
2026-02-22 07:11:08.179735899,1976.59,0.0005729,buy
2026-02-22 07:11:19.056899309,1976.58,0.00116261,buy
2026-02-22 07:11:31.718739510,1976.48,0.00049241,buy
2026-02-22 07:11:48.034470081,1976.48,0.00049603,buy
2026-02-22 07:12:18.459182739,1976.48,0.00961305,buy
2026-02-22 07:12:42.907251358,1976.48,0.0129836,buy
2026-02-22 07:13:26.928954601,1976.47,0.00294302,sell
